review_seq,total_score,review_content,reg_date,images,writer_display_name
1743326,1.3,"I can't evaluate whether it tastes good or not because it only tastes like salt. 
I did see that it's salty, but does the person who made it really salty have a tongue? Don't you ever eat what you made? The person who made it must have high blood pressure, so check your blood pressure often. My blood pressure also ate a lump of salt, so it went up because I was angry that this was a Michelin. 

I went again, but I didn't give water first, so I had to ask for it. The store was too cold. If it tastes like this service, I suspect that I paid for Michelin.",2023-05-05 14:25:53,"https://image.toast.com/aaaaaqx/rv/s7Agu-DWOBS3tEKBkEHyeRA/230505141932343(0).jpeg, https://image.toast.com/aaaaaqx/rv/s7Agu-DWOBS3tEKBkEHyeRA/230505141932344(1).jpeg, https://image.toast.com/aaaaaqx/rv/s7Agu-DWOBS3tEKBkEHyeRA/230505141932345(2).jpeg",강직한 식도락가_91481
737735,2.8,"I like raw pasta. He's gone
a high-priced personally
a weak drink
No intention to revisit
Taste. Not really
A place where bread is better than noodles",2022-08-21 15:34:05,"https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/22821153245927_rv.jpg, https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/22821153246372_rv.jpg",멋진 미식가_97058
178662,2.0,"It's a shame that the food is too salty
The view is nice, but it's hard to enjoy it on all the tables
The overall atmosphere was a bit disappointing",2021-12-02 22:38:17,"https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/211202223724347(0).jpeg, https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/211202223724348(1).jpeg, https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/211202223724349(2).jpeg",mung
1242682,2.7,"The amount was not small compared to other pasta restaurants, and the taste is not very special.",2022-12-11 21:20:35,https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/221211211853955_rv.jpg,메이플
2345344,2.7,"I don't usually buy pasta outside, but egg and flower is the only place where I revisit. 
It's been a while since I visited, and you moved to the second floor...
One of the reasons I kept revisiting was because the interior was so beautiful and matched well with the atmosphere, and I was really surprised as soon as I enteredcrying
It's a place that sells pasta at a high price... It was like a local bar. I thought it was the wrong one, so I checked the menu again ㅜㅜ
While making this quality pasta, the table is not good... 
I don't think I'll come back because of the interior (Crying)
I had a meal for 130,000 won, and it felt like I had a meal at a local bar. The amount of French fries I ordered with pasta was at least too small... I don't know if it was just my mood, but the taste of pasta seemed to have changed, and it was too salty. It was my first meal out in 24 years, and it was a shame. I should visit Cheongdam...",2024-01-02 16:39:35,,빛나는 식도락가_77011
1666480,2.3,"The reviews say it's delicious..
I had 3 servings of red shrimp truffle flesh
The two of us don't leave anything behind, but we ate while eating, thinking that the taste was weird

The seat was by the window close to the bathroom, but the atmosphere was so different with one pillar
I don't think I'm going to revisit",2023-03-16 10:20:28,https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/23316101521760_rv.jpg,이규훈
440727,2.0,"The meal was not very unique, and the terrace seat looks uncomfortable because you can see everything from the table inside the window, but it is not free to move, but it is likely to be a little uncomfortable depending on the weather or situation.",2022-05-01 13:19:44,"https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/220501131937828(0).jpeg, https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/220501131937830(1).jpeg",밀가루먹는돼징어
1612127,2.7,"First of all, an acquaintance arrived 10 minutes before the restaurant's reservation time, but he said the table was not ready yet, and he was not informed where to wait.  It was a reservation for 1:30 but the seats were all cleared at that time, and I was informed only then. In the meantime, I and my group had to wait to see them removed from the surrounding empty seats. In a restaurant where the meal time is limited to an hour and 20 minutes, and the price is never cheap, I thought that this might be a lack of consideration for hands. The taste was good, but I don't know if I'll go again after this treatment..",2023-02-12 19:01:13,,온화한 식도락가_52594
2570956,1.7,"Disappointed with the catchable table. Place. Parking. Food. Is there a Michelin that doesn't have a proper service?   Do you give out tires if you buy them?
Staff force only",2024-03-24 12:39:25,"https://ugc-images.catchtable.co.kr/rv/sGH-fb5s4R_O3VqK2Cu8qFw/e65b95e816094092976e9d903a552a03, https://ugc-images.catchtable.co.kr/rv/sGH-fb5s4R_O3VqK2Cu8qFw/1f85fe07b33e4600be7b2d8e9762ca17",Domoin
2227837,1.7,"It's Michelin, so I went to the place with my sisters for the first time, but the service was more disappointing than I thought.  The staff didn't look at the phone even if they pressed the call, and they didn't look at it, so they walked right next to the female staff, but they just pretended not to know and passed by We laughed embarrassingly, asking if you wore AirPods because you didn't have a baby. And usually the glass is more than half full, but suddenly the staff comes in out of the blue and drinks all the rest of the wine at will without asking? I didn't eat enough to show the bottom of the glass, and even though it was more than half full, the Michelin-designated restaurant didn't ask the employee's service mind and poured out all the rest of the wine, so I'll clear the bottle for you? We want to eat slowly, so are you telling us to eat quickly after just over an hour? I've been to many Michelin restaurants, but I don't even have a basic service mind like this, so it's my first time being designated. I've never even posted a review like this before. I tend to go easy-going, but I felt very bad with the group I went with. When do you pour wine to fill your glass? And I hope you improve your service mind and sell it properly I don't think I'll ever come again",2023-12-03 00:32:37,,사니상
2121965,1.5,"I felt so sorry for the friend who took me ㅜㅜ
Pasta is not bad, but it's the price of Changryul.
I don't need alcohol for one person. (Glass wine list isn't good either)

 I don't think there's any reason to go unless you're sitting on the terrace. 
Especially, the hallway seat feels like I'm sitting in a warehouse
And the staff member is very unkind...
I was eating, but I cleaned up the gypsies quickly. Hahaha
Namsan Tower view takes up half of the price.
I don't think I'll revisit.",2023-10-24 15:05:12,"https://ugc-images.catchtable.co.kr/rv/sGH-fb5s4R_O3VqK2Cu8qFw/23858f6248f6475b9879e8c62f723e13, https://ugc-images.catchtable.co.kr/rv/sGH-fb5s4R_O3VqK2Cu8qFw/70917c082e2d4f289ac7c3b719641ed7",숭숭아이
2363722,2.7,"I went there on the anniversary and the service was the worst, so I felt really bad 
I wanted to go to the terrace window. I sat down and asked to move 
You just wipe it off and let it move on its own. It wasn't a lot of customers, it was two tables, including us
It's not obligatory to move them, but they didn't tell us that you can move them after organizing them. We were looking at them and moved them one by one I wasn't in the middle of eating, and I told you before I came out, but I was so upset that I felt like I ruined the day",2024-01-08 14:20:21,,윤트
2602406,2.5,"I visited the restaurant thinking that it was a place I trusted What's the result??? About... It's not cheap, but I think it's a bit unfortunate that the 1 hour and 45 minutes time limit is not cheap Overall, it's a bit hard... The food is flat",2024-04-05 21:48:43,,알라래
2545114,2.7,"I posted a comment saying it was my husband's birthday, but he didn't do anything and I couldn't see the waiter taking out his nose
After opening the Dosan branch, I think the headquarters do it roughly
I've been here a lot since before, but as I go up one floor, the chair is made of plastic that looks transparent and cheap, and the table is higher than the chair, so I have to stand up to pour wine
Even though the view is better up one floor, the atmosphere and service are not what they used to be
I used to go there often because I'm a neighbor. It's sad",2024-03-14 19:13:29,,멋진 미식가_53593
1779655,2.8,"Taste? It's okay. View? Haebangchon is good too. But dinner drinks are a must... I thought I could just have a drink, but they said it's definitely alcohol.. It's at least 15,000 won per person. 
This is 43,000 won per pasta, but I'm not going to eat it at this price. If you want to go, go to lunch. I think you're pushing me to drink. I'm not going to go again. It's not that special.",2023-05-27 08:41:33,,씩씩한 식객_73883
2169594,2.7,"I didn't expect much for the food because it was a great restaurant, but the pasta was delicious. But for a Michelin restaurant, I don't think it's especially delicious or I want to go again for the expensive price 
Dinner is a must-order liquor and house wine is expensive, but sparkling wine is all drained, white wine tastes bad, and the service was disappointing If it's 100,000 won, I think I'll go somewhere else",2023-11-11 20:31:49,,Bayl
1705184,2.7,"The pasta noodles were great as it was a famous pasta restaurant! I don't know about the quality of service...!
""Because the restaurant is small and reservation-based, we only accept limited customers, but we only have water to deal with it, omitting orders, and providing basic services, so we have to call the server to request additional things such as pickles and menus, but no one looked into the eyes of the customers.""",2023-04-09 23:31:48,,길잃은 냥냥펀치
2300694,1.5,"I made a reservation for Christmas and visited. The food was so delicious, but the seats and service were so disappointing. 

I made a reservation for a window seat, and there are two tables in the kitchen window where the food is served separately from the hall. At first, I ate the food with a good heart. But you're so mean... All I could hear was the sound of the kitchen and the number of the table where the food had to be served. I didn't feel the Christmas atmosphere, and I felt like a part-timer who was working at that store and ate in the corner for a while. 

We're guests who paid to eat on our anniversary.. Do I have to pay for this and listen to the busy kitchen? Do I have to sit in front of the kitchen separated from the hall where I can't hear Christmas songs. Serving is enough, not busy working, but we're asking if we know what went out on the table.

If it doesn't make you feel the same as the hall, put away the seats in front of the kitchen. It's a place that makes you think it's a waste of money while eating delicious food.",2023-12-24 23:47:47,,착한 셀럽_98147
2147258,2.7,"Compared to the delicious pasta dishes, I feel that there needs to be a lot of improvement in the service area.
As soon as I visited, it was quite inconvenient to see a man wearing glasses and guiding the seat guide liquor, and it seems unnecessary to make it more uncomfortable by saying things that I don't have to say.
Do you want to maintain the dignity of the Michelin Guide or do you not know its kindness…",2023-11-03 20:18:07,,닉네임821
2272665,2.5,"It was worse than I thought, the cost-effectiveness was really bad, and the basic condition for use was navel rather than belly. Of course, the taste was really good and the food was great, but there was no feeling of kindness or comfortable store, and only the payment for the name value was memorable.
It's good to go once out of curiosity, but I don't think I'll go twice.",2023-12-18 02:00:50,,Joy350
2608731,2.2,"A few years ago, I had a good memory on Egg & Flower on my birthday, so I revisited it, but I was a little embarrassed by the feeling that something had changed, and I even felt sorry for the people I introduced and brought. A pregnant woman, a liver surgeon, and a driver ordered a drink, and the driver made an impression that the driver must order alcohol, not a drink, but he ordered a really bad non-alcoholic wine for 17,000 won and didn't even drink it. In the past, it was a really delicious pasta restaurant, but now it was a bit uncomfortable because I had to order something semi-forced.",2024-04-07 21:53:59,https://ugc-images.catchtable.co.kr/rv/sGH-fb5s4R_O3VqK2Cu8qFw/6d121de2ebba42c8bc7cd8d877e3e157,솔직한 식객_77211
